Latitude,Longitude,sqm_value2,C1,C2,profile
29.689526185280954,-82.44739774254487,16,0,0.03,profile_1
29.689204139349986,-82.44707587746308,16,0,0.03,profile_1
29.68896180848751,-82.446882758414,16,0,0.03,profile_1
29.688458504059835,-82.44645818415317,16,0,0.03,profile_1
29.68791791501508,-82.44585828636488,16,0,0.03,profile_1
29.68754509328998,-82.44551496361098,16,0,0.03,profile_1
29.687246834914113,-82.4453218445619,16,0,0.03,profile_1
29.687004499331973,-82.44506435249647,16,0,0.03,profile_1
29.68674352189773,-82.44480686043104,16,0,0.03,profile_1
29.68644526114306,-82.44435624931654,16,0,0.03,profile_1
29.68862627248247,-82.4484538837121,16,0,0.03,profile_1
29.68862627248247,-82.4481105609582,16,0,0.03,profile_1
29.68860763156045,-82.44781015354853,16,0,0.03,profile_1
29.688533067837803,-82.44763849217158,16,0,0.03,profile_1
29.6884398631067,-82.44735954243403,16,0,0.03,profile_1
29.688309376337934,-82.4471020503686,16,0,0.03,profile_1
29.688197530401283,-82.44669435459834,16,0,0.03,profile_1
29.68797383815456,-82.44639394718867,16,0,0.03,profile_1
29.687656939952728,-82.4459862514184,16,0,0.03,profile_1
29.68739596421269,-82.4456429286645,16,0,0.03,profile_1
29.686874010699555,-82.44521377522211,16,0,0.03,profile_1
29.68655710902978,-82.44482753712397,16,0,0.03,profile_1
29.690009401674175,-82.44856059893915,16,0,0.03,profile_1
29.690009401674175,-82.44823873385737,16,0,0.03,profile_1
29.689934838991597,-82.44800269946406,16,0,0.03,profile_1
29.691090554354442,-82.44753063067743,16,0,0.03,profile_1
29.69084822804096,-82.44733751162836,16,0,0.03,profile_1
29.690717744399354,-82.44714439257929,16,0,0.03,profile_1
29.69056862003004,-82.44695127353022,16,0,0.03,profile_1
29.690400854850036,-82.44673669680903,16,0,0.03,profile_1
29.690251730010477,-82.44650066241572,16,0,0.03,profile_1
29.690065323649797,-82.44624317035029,16,0,0.03,profile_1
29.689972120339807,-82.4459213052685,16,0,0.03,profile_1
29.689729791329246,-82.44568527087519,16,0,0.03,profile_1
29.689468820972053,-82.44540632113764,16,0,0.03,profile_1
29.689319694749376,-82.44519174441645,16,0,0.03,profile_1
29.689189209123008,-82.44482696399042,16,0,0.03,profile_1
29.68909600500044,-82.44441926822016,16,0,0.03,profile_1
29.68842493276617,-82.44444072589228,16,0,0.03,profile_1
29.688052112921955,-82.44441926822016,16,0,0.03,profile_1
29.687735214966946,-82.44426906451532,16,0,0.03,profile_1
29.687548803938398,-82.44426906451532,16,0,0.03,profile_1
29.687213263215696,-82.44416177615473,16,0,0.03,profile_1
29.686677323824327,-82.44377821798128,16,0,0.03,profile_1
29.68623646910525,-82.4432417761783,16,0,0.03,profile_1
29.688454766886792,-82.44478672857088,16,0,0.03,profile_1
29.688081947153247,-82.4447008978824,16,0,0.03,profile_1
29.687876895710275,-82.44463652486604,16,0,0.03,profile_1
29.68741589818679,-82.44433611745637,16,0,0.03,profile_1
29.687024433383716,-82.44431465978425,16,0,0.03,profile_1
29.686614325764108,-82.44384259099763,16,0,0.03,profile_1
29.686445224791406,-82.44463652486604,16,0,0.03,profile_1
29.686202887276412,-82.44448632116121,16,0,0.03,profile_1
29.686035114808355,-82.4442502867679,16,0,0.03,profile_1
29.68575549340591,-82.4440357100467,16,0,0.03,profile_1
29.685457229719187,-82.44375676030916,16,0,0.03,profile_1
29.685121682013648,-82.44352072591585,16,0,0.03,profile_1
29.68496408039747,-82.44322031850618,16,0,0.03,profile_1
29.68468445601536,-82.44281262273591,16,0,0.03,profile_1
29.68433026401462,-82.44244784230989,16,0,0.03,profile_1
29.68403199609856,-82.44221180791658,16,0,0.03,profile_1
29.686157135687438,-82.44326730314835,16,0,0.03,profile_1
29.685840231757293,-82.44307418409927,16,0,0.03,profile_1
29.68550468533039,-82.4428810650502,16,0,0.03,profile_1
29.68533691169686,-82.44273086134537,16,0,0.03,profile_1
29.685057288351977,-82.44247336927994,16,0,0.03,profile_1
29.68481494749049,-82.44225879255875,16,0,0.03,profile_1
29.684479397640743,-82.44182963911636,16,0,0.03,profile_1
29.68419977191025,-82.44146485869034,16,0,0.03,profile_1
29.683882861808623,-82.44118590895279,16,0,0.03,profile_1
29.68341681572644,-82.44079967085464,16,0,0.03,profile_1
29.683960364173544,-82.4420871311818,16,0,0.03,profile_1
29.6836434533171,-82.44182963911636,16,0,0.03,profile_1
29.68339087340481,-82.44137902800186,16,0,0.03,profile_1
29.683092602701244,-82.44135757032974,16,0,0.03,profile_1
29.682670918154216,-82.44085073685716,16,0,0.03,profile_1
29.68201844516741,-82.4403115356844,16,0,0.03,profile_1
29.681738812590908,-82.4399682129305,16,0,0.03,profile_1
29.683174251564598,-82.44056902774983,16,0,0.03,profile_1
29.68296919010906,-82.440418824045,16,0,0.03,profile_1
29.682764128235174,-82.43994675525838,16,0,0.03,profile_1
29.682372645314317,-82.43962489017659,16,0,0.03,profile_1
29.662738543651106,-82.42114636005347,16,0,0.03,profile_1
29.662421565907437,-82.42088886798804,16,0,0.03,profile_1
29.662216462129344,-82.42067429126685,16,0,0.03,profile_1
29.662123233001072,-82.42052408756201,16,0,0.03,profile_1
29.662011357933103,-82.42024513782447,16,0,0.03,profile_1
29.66180625331871,-82.42003056110327,16,0,0.03,profile_1
29.661642649136102,-82.4197301536936,16,0,0.03,profile_1
29.66153077353371,-82.41951557697242,16,0,0.03,profile_1
29.66140025184036,-82.41925808490699,16,0,0.03,profile_1
29.661251083983466,-82.41900059284156,16,0,0.03,profile_1
29.661045977819125,-82.418721643104,16,0,0.03,profile_1
29.660878163373642,-82.41859289707129,16,0,0.03,profile_1
29.660766286921152,-82.41835686267798,16,0,0.03,profile_1
29.660784933005203,-82.41819307703821,16,0,0.03,profile_1
29.66057982589055,-82.41791412730066,16,0,0.03,profile_1
29.660449302963507,-82.41763517756311,16,0,0.03,profile_1
29.660244195164626,-82.41752788920252,16,0,0.03,profile_1
29.660076379381806,-82.4173991431698,16,0,0.03,profile_1
29.659945855801656,-82.41731331248133,16,0,0.03,profile_1
29.662183379460508,-82.42091820139734,16,0,0.03,profile_1
29.662071504459426,-82.42074654002039,16,0,0.03,profile_1
29.661810462306416,-82.4205319632992,16,0,0.03,profile_1
29.66153077353371,-82.4204246749386,16,0,0.03,profile_1
29.66130702195572,-82.42025301356165,16,0,0.03,profile_1
29.661064623851345,-82.42003843684046,16,0,0.03,profile_1
29.66074764083364,-82.41984531779138,16,0,0.03,profile_1
29.660542533642953,-82.41960928339807,16,0,0.03,profile_1
29.660244195164626,-82.41937324900476,16,0,0.03,profile_1
29.660039086947606,-82.41909429926721,16,0,0.03,profile_1
29.659815332052172,-82.41887972254602,16,0,0.03,profile_1
29.662873272551447,-82.42196962733118,16,0,0.03,profile_1
29.66255629523229,-82.42171213526575,16,0,0.03,profile_1
29.662425774869398,-82.42158338923304,16,0,0.03,profile_1
29.662164733635635,-82.42136881251184,16,0,0.03,profile_1
29.66194098346758,-82.42119715113489,16,0,0.03,profile_1
29.66171723280191,-82.42104694743006,16,0,0.03,profile_1
29.66153077353371,-82.4208752860531,16,0,0.03,profile_1
29.66138160587034,-82.42068216700403,16,0,0.03,profile_1
29.661139207945656,-82.4204246749386,16,0,0.03,profile_1
29.66085951730686,-82.42023155588953,16,0,0.03,profile_1
29.66071034864825,-82.42005989451258,16,0,0.03,profile_1
29.660505241381543,-82.41984531779138,16,0,0.03,profile_1
29.660244195164626,-82.41969511408655,16,0,0.03,profile_1
29.660039086947606,-82.41956636805384,16,0,0.03,profile_1
29.659871270822684,-82.4193088759884,16,0,0.03,profile_1
29.65970345441785,-82.41918012995569,16,0,0.03,profile_1
29.659423759787792,-82.41898701090662,16,0,0.03,profile_1
29.65921864989827,-82.41892263789026,16,0,0.03,profile_1
29.659020580608406,-82.41866514582483,16,0,0.03,profile_1
29.658666298207883,-82.41864368815271,16,0,0.03,profile_1
29.658229339915714,-82.41879389185755,16,0,0.03,profile_1
29.65806152077233,-82.41912637692906,16,0,0.03,profile_1
29.65845543797852,-82.41953407269932,16,0,0.03,profile_1
29.658847014011343,-82.41968427640415,16,0,0.03,profile_1
29.65918264939802,-82.41968427640415,16,0,0.03,profile_1
29.659219942149647,-82.42000614148594,16,0,0.03,profile_1
29.658921599749583,-82.41994176846958,16,0,0.03,profile_1
29.658436791462755,-82.41977010709263,16,0,0.03,profile_1
29.657755334797212,-82.41936241132237,16,0,0.03,profile_1
29.657475634751826,-82.41880238774925,16,0,0.03,profile_1
29.657419694649455,-82.41830886129051,16,0,0.03,profile_1
29.657363754515988,-82.41783679250389,16,0,0.03,profile_1
29.6568479471268,-82.41692136460578,16,0,0.03,profile_1
29.658100762117012,-82.41769285269555,16,0,0.03,profile_1
29.658958501130215,-82.41803617544946,16,0,0.03,profile_1
29.658070852081302,-82.41730661459741,16,0,0.03,profile_1
29.65773521298599,-82.41719932623681,16,0,0.03,profile_1
29.657418219479098,-82.41689891882714,16,0,0.03,profile_1
29.65698934432144,-82.41644830771264,16,0,0.03,profile_1
29.656784229469444,-82.41610498495874,16,0,0.03,profile_1
29.656541820468952,-82.41593332358178,16,0,0.03,profile_1
29.656467232966694,-82.41656758499526,16,0,0.03,profile_1
29.620985257714956,-82.38899701637273,16,0,0.03,profile_1
29.62064949498533,-82.3888468126679,16,0,0.03,profile_1
29.62036969185607,-82.3887395243073,16,0,0.03,profile_1
29.619903351580927,-82.38858932060246,16,0,0.03,profile_1
29.619756753089877,-82.38835631252735,16,0,0.03,profile_1
29.619309063744275,-82.38827048183887,16,0,0.03,profile_1
29.618973295429956,-82.38799153210132,16,0,0.03,profile_1
29.61856291041549,-82.38790570141285,16,0,0.03,profile_1
29.618171177706454,-82.38769112469166,16,0,0.03,profile_1
29.617611556909427,-82.38749800564258,16,0,0.03,profile_1
29.617219820502644,-82.38736925960987,16,0,0.03,profile_1
29.616697502925145,-82.3869615638396,16,0,0.03,profile_1
29.61641768882376,-82.38666115642994,16,0,0.03,profile_1
29.616007293403225,-82.38629637600391,16,0,0.03,profile_1
29.615652859649853,-82.38578139187305,16,0,0.03,profile_1
29.615354388154007,-82.38556681515186,16,0,0.03,profile_1
29.615155037169718,-82.38520276553899,16,0,0.03,profile_1
29.61491252794894,-82.38496673114568,16,0,0.03,profile_1
29.614744636608155,-82.38479506976873,16,0,0.03,profile_1
29.614352889058807,-82.38434445865423,16,0,0.03,profile_1
29.613550734564505,-82.38319292694526,16,0,0.03,profile_1
29.621000684559988,-82.38817909902083,16,0,0.03,profile_1
29.620646268366837,-82.3879216069554,16,0,0.03,profile_1
29.620254543755824,-82.3875782842015,16,0,0.03,profile_1
29.619956085887303,-82.38727787679183,16,0,0.03,profile_1
29.619527051152755,-82.38669851964461,16,0,0.03,profile_1
29.61907936078675,-82.38637665456282,16,0,0.03,profile_1
29.618911476386778,-82.38618353551375,16,0,0.03,profile_1
29.618631668432002,-82.3860118741368,16,0,0.03,profile_1
29.618389167576147,-82.38575438207137,16,0,0.03,profile_1
29.618165320114386,-82.38558272069442,16,0,0.03,profile_1
29.617922818136424,-82.3853466863011,16,0,0.03,profile_1
29.617624353362547,-82.3850033635472,16,0,0.03,profile_1
29.61746179808209,-82.38492059927479,16,0,0.03,profile_1
29.616995444351296,-82.38485622625844,16,0,0.03,profile_1
29.616771593794052,-82.38464164953724,16,0,0.03,profile_1
29.616485299746373,-82.38464164953724,16,0,0.03,profile_1
29.616056250236646,-82.38449144583241,16,0,0.03,profile_1
29.615720471085503,-82.38434124212758,16,0,0.03,profile_1
29.61552784363171,-82.38429832678334,16,0,0.03,profile_1
29.61521071724469,-82.38408375006215,16,0,0.03,profile_1
29.614930899015807,-82.38395500402943,16,0,0.03,profile_1
29.614520497541655,-82.38374042730824,16,0,0.03,profile_1
29.614277986794253,-82.38337564688221,16,0,0.03,profile_1
29.62022850632742,-82.38781738501088,16,0,0.03,profile_1
29.61959994187952,-82.38743114691273,16,0,0.03,profile_1
29.619355683972618,-82.38723566450226,16,0,0.03,profile_1
29.618889339005232,-82.38712837614166,16,0,0.03,profile_1
29.618460299729367,-82.38689234174835,16,0,0.03,profile_1
29.618138514577446,-82.38644173063385,16,0,0.03,profile_1
29.61776543427044,-82.38629152692901,16,0,0.03,profile_1
29.617131194579052,-82.3858194581424,16,0,0.03,profile_1
29.616758110543262,-82.38558342374908,16,0,0.03,profile_1
29.616440988027033,-82.38530447401153,16,0,0.03,profile_1
29.616179827558586,-82.38493969358551,16,0,0.03,profile_1
29.615585877414418,-82.38445861596865,16,0,0.03,profile_1
29.615119515003844,-82.3841796662311,16,0,0.03,profile_1
29.61871977684145,-82.38709790963931,16,0,0.03,profile_1
29.618328044742128,-82.38701207895083,16,0,0.03,profile_1
29.6179363111202,-82.38677604455752,16,0,0.03,profile_1
29.61756323006469,-82.38647563714785,16,0,0.03,profile_1
29.616947643303828,-82.38615377206607,16,0,0.03,profile_1
29.616481287194016,-82.38572461862368,16,0,0.03,profile_1
29.616085227169474,-82.38530698624807,16,0,0.03,profile_1
29.61576810253614,-82.3848992904778,16,0,0.03,profile_1
29.615171159343127,-82.38431993333059,16,0,0.03,profile_1
29.614592867253624,-82.38391223756032,16,0,0.03,profile_1
29.613902643319854,-82.3839980682488,16,0,0.03,profile_1
29.613386048949003,-82.38320413438039,16,0,0.03,profile_1
29.61327411972457,-82.3835474571343,16,0,0.03,profile_1
29.604229412846337,-82.37550816896216,16,0,0.03,profile_1
29.603837624436995,-82.3753365075852,16,0,0.03,profile_1
29.603057697167845,-82.37525067689673,16,0,0.03,profile_1
29.60253530621417,-82.37512193086401,16,0,0.03,profile_1
29.60188486057692,-82.37516484620825,16,0,0.03,profile_1
29.601381120631366,-82.37473569276587,16,0,0.03,profile_1
29.60436620951066,-82.37484298112646,16,0,0.03,profile_1
29.60403039142282,-82.37462840440527,16,0,0.03,profile_1
29.60389979519776,-82.37402758958594,16,0,0.03,profile_1
29.60375054216202,-82.37379155519262,16,0,0.03,profile_1
29.603675915561322,-82.37323365571753,16,0,0.03,profile_1
29.603294812278968,-82.37246117952124,16,0,0.03,profile_1
