Latitude,Longitude,sqm_value2,C1,C2,profile
29.884559633413,-81.32611097532143,16,0.9,0.03,original
29.885222429771535,-81.32607211033748,16,0.9,0.03,original
29.8859264570323,-81.32603969016314,16,0.9,0.03,original
29.88349590038544,-81.32593396192773,16,0.9,0.03,original
29.88852911139577,-81.3254927660672,16,0.9,0.03,original
29.889505287591493,-81.32549278181186,16,0.9,0.03,original
29.878329730373718,-81.32565211415776,16,0.9,0.03,original
29.88690598124317,-81.32356258149788,16,0.9,0.03,original
29.88690598124317,-81.32356258149788,16,0.9,0.03,original
29.88116722455534,-81.32577177321761,16,0.9,0.03,original
29.882292994916863,-81.32532420371298,16,0.9,0.03,original
29.883624149377443,-81.3252212384596,16,0.9,0.03,original
29.883624149377443,-81.3252212384596,16,0.9,0.03,original
29.888999944632626,-81.32524184300301,16,0.9,0.03,original
29.890195705545217,-81.32540350973271,16,0.9,0.03,original
29.879939562051362,-81.32516510644503,16,0.9,0.03,original
29.88076405092982,-81.32534763918567,16,0.9,0.03,original
29.883214542127618,-81.32517573246936,16,0.9,0.03,original
29.88460837340821,-81.32530332073361,16,0.9,0.03,original
29.88832437180874,-81.32488621853409,16,0.9,0.03,original
29.88465927605491,-81.32473233648946,16,0.9,0.03,original
29.879255256898208,-81.32500511877123,16,0.9,0.03,original
29.882843983443276,-81.32490631554866,16,0.9,0.03,original
29.884103340466492,-81.32492617621095,16,0.9,0.03,original
29.889028996522057,-81.32461080537615,16,0.9,0.03,original
29.889028996522057,-81.32461080537615,16,0.9,0.03,original
29.887447451273733,-81.3247792399177,16,0.9,0.03,original
29.887447451273733,-81.3247792399177,16,0.9,0.03,original
29.888301246113425,-81.32422661544882,16,0.9,0.03,original
29.889493979382138,-81.32450186333494,16,0.9,0.03,original
29.88979116645051,-81.33757050805481,16,0.9,0.03,original
29.884227973251814,-81.32456369685536,16,0.9,0.03,original
29.879212952686498,-81.32431711515866,16,0.9,0.03,original
29.884985029425287,-81.32421272930235,16,0.9,0.03,original
29.884985029425287,-81.32421272930235,16,0.9,0.03,original
29.887883149108774,-81.32427890807455,16,0.9,0.03,original
29.884985029425287,-81.32421272930235,16,0.9,0.03,original
29.897537108690535,-81.33765341947213,16,0.9,0.03,original
29.88871125655589,-81.32410802759294,16,0.9,0.03,original
29.885582442932947,-81.32392435154433,16,0.9,0.03,original
