(29.93697, -82.480656), 
(29.936991, -82.480542), 
(29.936969, -82.480479), 
(29.936921, -82.480397), 
(29.936777, -82.480334), 
(29.936085, -82.479885), 
(29.935855, -82.479696), 
(29.935821, -82.479626), 
(29.935793, -82.479569), 
(29.935794, -82.479519), 
(29.935821, -82.479487), 
(29.935871, -82.479462), 
(29.935919, -82.479399), 
(29.935908, -82.479354), 
(29.935837, -82.479266), 
(29.935694, -82.479133), 
(29.935487, -82.478931), 
(29.935243, -82.478685), 
(29.935101, -82.478495), 
(29.935002, -82.478325), 
(29.934941, -82.478053), 
(29.934925, -82.477674), 
(29.934882, -82.477529), 
(29.934793, -82.47744), 
(29.934732, -82.477453), 
(29.934447, -82.477548), 
(29.934342, -82.477598), 
(29.934297, -82.47758), 
(29.934205, -82.477523), 
(29.934165, -82.477491), 
(29.934073, -82.477478), 
(29.933946, -82.477485), 
(29.933886, -82.477447), 
(29.933835, -82.477339), 
(29.933798, -82.477181), 
(29.933775, -82.477055), 
(29.933726, -82.476998), 
(29.933677, -82.476967), 
(29.933532, -82.476973), 
(29.93344, -82.476941), 
(29.933358, -82.476859), 
(29.93328, -82.476752), 
(29.933231, -82.476683), 
(29.933209, -82.476645), 
(29.933159, -82.476644), 
(29.933071, -82.476663), 
(29.93305, -82.476676), 
(29.933012, -82.476727), 
(29.932983, -82.476827), 
(29.932966, -82.476935), 
(29.932968, -82.477036), 
(29.93294, -82.477093), 
(29.932885, -82.477162), 
(29.932813, -82.477181), 
(29.932146, -82.477231), 
(29.932077, -82.477231), 
(29.932036, -82.477212), 
(29.931987, -82.477168), 
(29.931961, -82.477067), 
(29.931949, -82.476979), 
(29.931934, -82.476877), 
(29.931932, -82.476802), 
(29.931977, -82.476688), 
(29.932016, -82.476587), 
(29.932214, -82.476265), 
(29.932324, -82.47612), 
(29.932379, -82.476031), 
(29.932407, -82.475912), 
(29.932422, -82.475823), 
(29.932412, -82.475728), 
(29.932367, -82.475659), 
(29.932296, -82.475557), 
(29.932225, -82.475507), 
(29.932126, -82.475463), 
(29.932032, -82.475437), 
(29.931905, -82.475457), 
(29.931697, -82.475513), 
(29.931604, -82.475552), 
(29.931504, -82.47557), 
(29.931355, -82.475577), 
(29.931213, -82.475601), 
(29.931048, -82.475595), 
