(28.604118, -80.956306), 
(28.604145, -80.956219), 
(28.60414, -80.955976), 
(28.604124, -80.955863), 
(28.604068, -80.955708), 
(28.603833, -80.955408), 
(28.603607, -80.955203), 
(28.603524, -80.955066), 
(28.603447, -80.954835), 
(28.603431, -80.95461), 
(28.603443, -80.954511), 
(28.603551, -80.954354), 
(28.603729, -80.954236), 
(28.604338, -80.953912), 
(28.604514, -80.953731), 
(28.604591, -80.953632), 
(28.604641, -80.953526), 
(28.60469, -80.95332), 
(28.604701, -80.953226), 
(28.60469, -80.953145), 
(28.604663, -80.953052), 
(28.604475, -80.952765), 
(28.604444, -80.952659), 
(28.604548, -80.952304), 
(28.604509, -80.95206), 
(28.604439, -80.95196), 
(28.60436, -80.951923), 
(28.604223, -80.951904), 
(28.603821, -80.952122), 
(28.603261, -80.952272), 
(28.603047, -80.952396), 
(28.602749, -80.95249), 
(28.602623, -80.952472), 
(28.602528, -80.952434), 
(28.602309, -80.952248), 
(28.602259, -80.952228), 
(28.602144, -80.952228), 
(28.601973, -80.952309), 
(28.601901, -80.952365), 
(28.60161, -80.952677), 
(28.60128, -80.952952), 
(28.601048, -80.953052), 
(28.600802, -80.953089), 
(28.600432, -80.953057), 
(28.6004, -80.953033), 
(28.60035, -80.952883), 
(28.600321, -80.952578), 
(28.600233, -80.952403), 
(28.599899, -80.952166), 
(28.599761, -80.95211), 
(28.599705, -80.95201), 
(28.599707, -80.95186), 
(28.599727, -80.951822), 
(28.599899, -80.951716), 
(28.600075, -80.951642), 
(28.600163, -80.951493), 
(28.600174, -80.951399), 
(28.60012, -80.951193), 
(28.599959, -80.950857), 
(28.599822, -80.950794), 
(28.599745, -80.950825), 
(28.599684, -80.950794), 
(28.599619, -80.950682), 
(28.599618, -80.950582), 
(28.599706, -80.950408), 
(28.600013, -80.950015), 
(28.60007, -80.94979), 
(28.60025, -80.949603), 
(28.600399, -80.949491), 
(28.600417, -80.949441), 
(28.600383, -80.949348), 
(28.60025, -80.949261), 
(28.599947, -80.949223), 
(28.599798, -80.949267), 
(28.599503, -80.949522), 
(28.599426, -80.949566), 
(28.599338, -80.949578), 
(28.599106, -80.949441), 
(28.599002, -80.949403), 
(28.598781, -80.949435), 
(28.598555, -80.949509), 
(28.598479, -80.949503), 
(28.598435, -80.949435), 
(28.59844, -80.94931), 
(28.598772, -80.948761), 
(28.598776, -80.948643), 
(28.598738, -80.948499), 
(28.598704, -80.948468), 
(28.598512, -80.948456), 
(28.598297, -80.948525), 
(28.598056, -80.948723), 
(28.597923, -80.948774), 
(28.597862, -80.948749), 
(28.59772, -80.948643), 
(28.597593, -80.948455), 
(28.597505, -80.948287), 
(28.597379, -80.947945), 
(28.597325, -80.947838), 
(28.597363, -80.94729), 
(28.597336, -80.946928), 
(28.597175, -80.946641), 
(28.597038, -80.946554), 
(28.5969, -80.946511), 
(28.596807, -80.946511), 
(28.596631, -80.946585), 
(28.596553, -80.946716), 
(28.59656, -80.947072), 
(28.596541, -80.947234), 
(28.596465, -80.947427), 
(28.596327, -80.947595), 
(28.596163, -80.947701), 
(28.596002, -80.947757), 
(28.595756, -80.947969), 
(28.595646, -80.947938), 
(28.59558, -80.947882), 
(28.595492, -80.94777), 
(28.595474, -80.947713), 
(28.595497, -80.947402), 
(28.595596, -80.946934), 
(28.595618, -80.946729), 
(28.595607, -80.946554), 
(28.595426, -80.946211), 
(28.595243, -80.945999), 
(28.594936, -80.945694), 
(28.59455, -80.945163), 
(28.594397, -80.944908), 
(28.59432, -80.944683), 
(28.594033, -80.94406), 
(28.593983, -80.943879), 
(28.593945, -80.943804), 
(28.593818, -80.943648), 
(28.593687, -80.943537), 
(28.593604, -80.943486), 
(28.593416, -80.94343), 
(28.593279, -80.943437), 
(28.592992, -80.943536), 
(28.59269, -80.943704), 
(28.592609, -80.943817), 
(28.592575, -80.943904), 
(28.592586, -80.944066), 
(28.592778, -80.94449), 
(28.592774, -80.944621), 
